#,This,file,was,produced,by,the,NASA,Exoplanet,Archive,,http://exoplanetarchive.ipac.caltech.edu,
#,Sun,Sep,19,09:21:02,2021,,,,,,,
#,,,,,,,,,,,,
#,User,ID:,,,,,,,,,clebersilva,
#,,,,,,,,,,,,
#,User,preference:,archive,defaults,,,,,,,,
#,,,,,,,,,,,,
#,COLUMN,kepid:,,,,,,,,,,KepID
#,COLUMN,tce_plnt_num:,,,Planet,Number,,,,,,
#,COLUMN,tcet_period:,,,,Orbital,Period,[days],,,,
#,COLUMN,tcet_period_err:,Orbital,Period,Unc.,[days],,,,,,
#,COLUMN,tcet_time0bk:,,,Transit,Epoch,[BKJD],,,,,
#,COLUMN,tcet_time0bk_err:,Transit,Epoch,Unc.,[BKJD],,,,,,
#,COLUMN,tcet_duration:,,Transit,Duration,[hrs],,,,,,
#,COLUMN,tcet_duration_err:,Transit,Duration,Unc.,[hrs],,,,,,
#,COLUMN,av_training_set:,Autovetter,Training,Set,Label,,,,,,
#,,,,,,,,,,,,
rowid,kepid,tce_plnt_num,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_duration,tce_duration_err,av_training_set,,,
11532,7530366,1,0.525557,7.201050000e-06,131889,1.021860000e-03,1.3430,1.4720000e-01,UNK,,,
11533,8621026,1,4.059430,4.039230000e-08,133189,8.170670000e-06,5.2340,5.1370000e-04,UNK,,,
11534,8621348,1,11.344500,2.247680000e-05,138805,1.622910000e-03,3.8720,3.7590000e-01,AFP,,,
11535,8621348,2,11.344200,5.223890000e-05,132557,3.681360000e-03,2.4570,6.9450000e-01,AFP,,,
11536,8621353,1,11.344300,6.184680000e-06,138812,6.057240000e-04,6.1400,3.5030000e-02,AFP,,,
11537,8644288,2,7.641560,1.924580000e-06,135409,1.980670000e-04,3.4330,6.3460000e-02,PC,,,
11538,8644288,3,3.504720,3.646620000e-06,133509,6.684500000e-04,2.0640,4.4850000e-02,PC,,,
11539,8644365,1,19.915900,1.167390000e-04,139371,4.779260000e-03,5.9090,3.3750000e-01,PC,,,
11540,8644365,2,10.548400,4.698690000e-05,139060,3.578830000e-03,1.4180,1.1760000e-01,PC,,,
11541,8653563,1,1.103700,1.074640000e-05,131767,3.062180000e-03,3.7490,3.1510000e+00,AFP,,,
11542,8653563,2,1.103820,1.030590000e-05,132187,5.802860000e-03,2.1500,9.6870000e-02,AFP,,,
11543,8653675,1,1.757210,1.554420000e-05,132640,4.042910000e-03,5.6140,2.5660000e+00,AFP,,,
11544,8692861,2,242.469000,3.363450000e-03,150858,1.006990000e-02,13.1500,9.4450000e-01,PC,,,
11545,8692983,1,2.493440,2.390840000e-05,132504,4.515080000e-03,7.3250,1.8540000e+00,UNK,,,
11546,8693536,1,16.234800,1.747470000e-04,139972,8.686320000e-03,4.1700,3.8250000e-01,UNK,,,
11547,8711555,1,3.421520,3.826770000e-05,134472,6.760420000e-03,10.1500,6.8860000e+00,NTP,,,
11548,8711794,1,8.981010,2.742590000e-06,136650,2.433180000e-04,1.8640,7.0590000e-02,PC,,,
11549,8711908,1,1.139080,1.829330000e-05,132600,6.541390000e-03,3.0720,1.0230000e+00,UNK,,,
11550,8745553,1,62.134800,1.056990000e-03,154045,1.409650000e-02,10.5800,1.0510000e+00,PC,,,
11551,8745924,1,3.187000,8.576410000e-05,132064,2.058600000e-02,3.8070,4.6610000e-01,AFP,,,
11552,8745924,2,3.187720,2.546390000e-05,132605,3.972120000e-03,10.5300,2.7990000e+00,AFP,,,
11553,8746295,1,6.855720,2.737230000e-05,136018,3.007820000e-03,2.3000,1.6590000e-01,AFP,,,
11554,8758366,1,2.388960,1.789900000e-05,133650,3.141140000e-03,3.6130,2.2490000e-01,NTP,,,
11555,8758366,2,0.662483,1.882930000e-05,131656,4.392840000e-03,2.0260,4.1520000e+00,NTP,,,
11556,8758366,3,1.325110,1.144870000e-05,132594,2.382340000e-03,3.3510,5.5550000e-01,UNK,,,
11557,8759145,1,0.663882,3.398790000e-05,131600,1.357370000e-02,1.9660,1.4690000e+01,AFP,,,
11558,8782805,1,2.617500,2.456330000e-05,132869,5.373890000e-03,2.8320,2.3220000e-01,AFP,,,
11559,8782805,2,2.617860,2.641930000e-05,132156,5.913590000e-03,3.5120,3.3450000e-01,AFP,,,
11560,8782805,3,0.654383,1.344290000e-05,132131,3.591420000e-03,1.9900,1.1000000e+00,UNK,,,
11561,8782821,1,0.950926,9.565180000e-06,131999,1.318860000e-03,3.5570,1.5410000e+00,AFP,,,
11562,8822216,1,6.996920,4.463760000e-06,133933,4.910860000e-04,2.7720,1.5510000e-01,PC,,,
11563,8822216,2,151.865000,1.003380000e-03,143311,5.700650000e-03,8.7850,9.2560000e-01,PC,,,
11564,8822366,1,30.864000,1.061700000e-04,132016,2.816520000e-03,8.7990,1.9410000e-01,PC,,,
11565,8822421,1,1.645310,1.876920000e-06,132130,3.330500000e-04,1.8130,6.3560000e-02,PC,,,
11566,8841813,1,0.519764,7.947120000e-06,131755,2.072500000e-03,1.3640,6.6970000e-01,UNK,,,
11567,8841813,2,0.700743,1.009000000e-05,132060,2.535490000e-03,1.2600,2.2150000e-01,UNK,,,
11568,8841813,3,0.560591,1.191280000e-05,132060,1.725280000e-03,0.7495,1.9900000e-01,UNK,,,
11569,8841894,1,2.397000,1.992830000e-05,132263,4.648340000e-03,3.5120,3.3030000e-01,AFP,,,
11570,8495415,1,2.237160,5.492460000e-06,133687,1.229070000e-03,1.5030,6.7690000e-02,AFP,,,
11571,8495415,2,11.085100,4.127240000e-05,133334,3.262830000e-03,1.6430,2.5460000e-01,PC,,,
11572,8495616,1,1.389470,1.519260000e-05,131944,4.498230000e-03,5.9030,8.7320000e+00,UNK,,,
11573,8516686,2,0.623285,1.093250000e-05,132000,2.690300000e-03,2.0170,2.9500000e+00,AFP,,,
11574,8517303,1,24.073400,1.397880000e-04,141133,4.699590000e-03,17.5300,1.4020000e-01,UNK,,,
11575,8517361,1,3.593120,6.690740000e-05,132408,1.266590000e-02,7.3370,3.4300000e+00,UNK,,,
11576,8517378,1,0.869170,1.150610000e-05,132253,4.149810000e-03,3.5200,5.5940000e+00,NTP,,,
11577,8544992,2,13.297300,1.031850000e-04,140941,6.207490000e-03,3.5600,4.2080000e-01,PC,,,
11578,8544996,1,4.082280,1.982860000e-07,132897,3.356480000e-05,3.2810,6.2130000e-03,PC,,,
11579,8546542,1,7.409870,2.324430000e-05,138181,2.332500000e-03,1.0940,1.3460000e-01,PC,,,
11580,8560285,1,85.340900,2.890610000e-05,215530,3.015590000e-04,10.6100,1.6390000e-02,AFP,,,
11581,8560285,2,85.341300,4.179590000e-04,182608,4.127890000e-03,9.3090,2.0060000e-01,AFP,,,
11582,8560475,1,7.415060,8.199430000e-06,133309,6.253420000e-04,1.5590,8.1270000e-02,AFP,,,
11583,8573774,1,0.641603,4.661130000e-06,131702,1.429610000e-03,1.9100,9.3240000e-01,NTP,,,
11584,8573774,2,0.692183,1.044250000e-05,132071,2.482000000e-03,1.3720,3.0230000e-01,AFP,,,
11585,8573774,3,0.692184,1.504630000e-05,131873,2.822830000e-03,1.4390,3.4920000e-01,AFP,,,
11586,8573774,4,0.692187,0.000000000e+00,131677,0.000000000e+00,1.5000,0.0000000e+00,AFP,,,
11587,8589731,1,4.469740,1.485450000e-06,133011,2.697900000e-04,5.4240,7.6620000e+00,AFP,,,
11588,8589754,1,4.469730,0.000000000e+00,133009,0.000000000e+00,4.5000,0.0000000e+00,AFP,,,
11589,8590149,1,19.239700,1.865190000e-04,138748,7.563620000e-03,2.5320,4.9290000e-01,PC,,,
11590,8590527,1,0.739771,9.748340000e-08,131965,1.448940000e-05,1.3270,5.2340000e-03,UNK,,,
11591,8590553,1,0.501231,1.221690000e-05,131594,2.193720000e-03,1.6490,4.3010000e-01,UNK,,,
11592,8621353,2,11.344400,1.400190000e-05,132538,1.333260000e-03,3.4580,4.0670000e-02,AFP,,,
11593,8622268,1,4.668080,5.580170000e-05,132225,8.712750000e-03,13.1600,4.4550000e+00,NTP,,,
11594,8622268,2,9.336630,2.390570000e-04,137832,1.302500000e-01,17.8500,2.5100000e+00,AFP,,,
11595,8622268,3,9.336270,1.831440000e-04,140429,1.569430000e-02,12.4400,1.7330000e+00,AFP,,,
11596,8644545,1,295.958000,2.060180000e-03,138928,4.638480000e-03,4.3730,1.6200000e+00,PC,,,
11597,8644911,1,120.942000,1.761640000e-03,246223,1.237810000e-02,9.1820,2.1370000e+00,PC,,,
11598,8644943,1,662.431000,1.801260000e-02,146257,1.961100000e-02,10.5300,2.5580000e+00,UNK,,,
11599,8645191,1,0.689165,8.732010000e-02,131698,8.630700000e+00,0.5609,1.1520000e+02,AFP,,,
11600,8653675,2,1.757200,1.572180000e-05,131791,4.310430000e-03,5.7130,3.0620000e+00,AFP,,,
11601,8654122,1,3.906310,4.492640000e-05,135380,7.375310000e-03,7.6220,1.3910000e+00,AFP,,,
11602,8654122,2,3.906370,7.043920000e-05,132777,1.287750000e-02,7.8840,1.9320000e-01,AFP,,,
11603,8654122,3,3.906940,2.048330000e-05,133939,3.393380000e-03,14.7800,6.0120000e+00,AFP,,,
11604,8693545,1,0.981154,1.149460000e-05,132147,3.404040000e-03,2.3340,1.4610000e+00,AFP,,,
11605,8693545,2,0.980884,1.389000000e-05,132031,4.047230000e-03,2.1330,6.4240000e-01,AFP,,,
11606,8693545,3,0.980933,1.795290000e-05,131735,4.913520000e-03,2.3660,1.2520000e+00,AFP,,,
11607,8694197,1,1.997230,3.659500000e-05,133414,8.951340000e-03,6.4610,9.3690000e+00,NTP,,,
11608,8712155,1,1.886840,1.628380000e-05,132573,3.335660000e-03,5.8170,1.9420000e+00,UNK,,,
11609,8712760,1,0.600580,6.675050000e-06,131712,1.285060000e-03,1.4430,9.6990000e-01,UNK,,,
11610,8712760,2,0.563401,1.070280000e-05,131795,1.877260000e-03,1.3010,1.1800000e+00,UNK,,,
11611,8713594,1,1.245710,1.361730000e-05,131824,4.261130000e-03,3.8270,4.0720000e+00,UNK,,,
11612,8713594,2,2.491410,0.000000000e+00,133728,0.000000000e+00,9.0000,0.0000000e+00,AFP,,,
11613,8746310,1,6.855620,1.558440000e-07,136022,1.741910000e-05,3.0250,1.5040000e-03,AFP,,,
11614,8746310,2,6.855630,1.042120000e-06,132595,1.147330000e-04,2.9210,1.0260000e-02,AFP,,,
11615,8747222,1,1.667480,2.172820000e-06,133179,2.873660000e-04,1.4490,1.6600000e-02,AFP,,,
11616,8747222,2,0.833730,7.378700000e-06,131518,1.066850000e-03,1.4180,1.0170000e-01,UNK,,,
11617,8759145,2,0.663746,3.382640000e-05,132134,1.243940000e-02,1.9920,1.1760000e+01,AFP,,,
11618,8760040,1,18.220700,1.261050000e-04,141374,5.584210000e-03,5.2160,7.1900000e-01,PC,,,
11619,8760040,2,7.351140,5.874870000e-05,133630,6.233960000e-03,3.2100,7.5440000e-01,PC,,,
11620,8760135,1,184.644000,0.000000000e+00,151989,0.000000000e+00,12.0000,0.0000000e+00,AFP,,,
11621,8760135,2,184.644000,0.000000000e+00,214877,0.000000000e+00,12.0000,0.0000000e+00,AFP,,,
11622,8782821,2,0.950879,9.354690000e-06,131799,6.098620000e-03,3.5500,2.8120000e-01,AFP,,,
11623,8783270,1,0.630228,5.331330000e-06,131911,1.693350000e-03,1.8340,1.8150000e+00,AFP,,,
11624,8783270,2,0.630228,6.199980000e-06,132122,1.804260000e-03,1.9850,1.5740000e+00,AFP,,,
11625,8783270,3,0.630237,0.000000000e+00,131697,0.000000000e+00,2.0000,0.0000000e+00,AFP,,,
11626,8784288,1,1.827550,0.000000000e+00,132266,0.000000000e+00,2.5000,0.0000000e+00,UNK,,,
11627,8822585,1,1.627520,1.857440000e-05,131947,8.390120000e-03,1.9290,6.9360000e+01,NTP,,,
11628,8822585,2,3.255190,2.082990000e-05,132949,3.853380000e-03,8.3940,1.6490000e+00,AFP,,,
11629,8822585,3,3.255070,2.285310000e-05,134404,4.180930000e-03,8.1410,2.5470000e+00,AFP,,,
11630,8823397,1,1.506500,0.000000000e+00,132995,0.000000000e+00,2.5000,0.0000000e+00,AFP,,,
11631,8480263,2,5.253230,6.504360000e-05,135251,8.964490000e-03,15.0800,4.2420000e+00,AFP,,,
11632,8480263,3,5.253900,8.565330000e-05,133450,1.178540000e-02,15.0300,4.7470000e+00,AFP,,,
11633,8480285,1,29.666300,6.621320000e-05,159704,1.838590000e-03,8.4740,2.4170000e-01,PC,,,
11634,8480285,2,16.225500,1.365680000e-04,144026,6.929620000e-03,6.3510,3.3270000e-01,PC,,,
11635,8495616,2,3.410800,6.937110000e-05,134043,1.463330000e-02,13.2500,6.2640000e-01,UNK,,,
11636,8496367,1,3.519340,2.380970000e-05,132212,4.288680000e-03,6.2280,5.3150000e-01,AFP,,,
11637,8496367,2,1.173090,9.786180000e-06,132679,2.780830000e-03,3.2370,1.0590000e+00,NTP,,,
11638,8496367,3,3.519100,6.199420000e-05,133301,1.392570000e-02,5.7850,1.7960000e-01,AFP,,,
11639,8517433,1,0.652959,9.427930000e-06,131522,1.119770000e-03,0.6324,5.7460000e-02,UNK,,,
11640,8517859,1,0.523588,0.000000000e+00,131792,0.000000000e+00,2.0000,0.0000000e+00,AFP,,,
11641,8517859,2,0.523586,1.371220000e-05,131535,2.616640000e-03,1.6460,1.2840000e+00,AFP,,,
11642,8518426,1,2.172030,2.527730000e-05,133189,6.114950000e-03,5.7910,2.3300000e+00,AFP,,,
11643,8546937,1,0.742390,1.837380000e-05,131864,3.683800000e-03,2.0010,4.8640000e-01,AFP,,,
11644,8546937,2,0.742372,1.608320000e-05,131527,3.826130000e-03,2.5410,3.9940000e+00,AFP,,,
11645,8547140,1,11.419300,2.246090000e-05,137668,1.541100000e-03,3.9480,4.6280000e-01,PC,,,
11646,8547366,1,0.608820,1.161390000e-05,131751,2.171560000e-03,1.9170,2.5030000e+00,NTP,,,
11647,8560804,1,31.973500,2.503170000e-04,133861,6.523510000e-03,9.8350,6.1130000e-01,AFP,,,
11648,8560804,2,31.970400,3.631210000e-04,150683,9.690700000e-03,7.6250,4.5170000e-01,AFP,,,
11649,8560840,1,31.973600,2.134850000e-04,133863,5.355690000e-03,12.4900,3.4160000e-01,AFP,,,
11650,8560840,2,31.973500,4.669700000e-04,150594,1.234930000e-02,12.3300,6.2270000e-01,AFP,,,
11651,8574270,1,15.120200,1.685470000e-06,139697,9.186600000e-05,3.5040,7.6990000e-03,AFP,,,
11652,8574270,2,15.120200,4.612890000e-06,134324,2.496960000e-04,4.3350,2.0410000e-02,AFP,,,
11653,8574652,1,2.199030,1.766700000e-05,132424,4.412820000e-03,4.1470,1.3440000e+00,UNK,,,
11654,8590553,2,0.781689,1.845440000e-05,132004,5.622770000e-03,2.7240,5.7520000e+00,UNK,,,
11655,8590780,1,4.326980,0.000000000e+00,132185,0.000000000e+00,3.5000,0.0000000e+00,AFP,,,
11656,8590780,2,4.326940,0.000000000e+00,131967,0.000000000e+00,15.0000,0.0000000e+00,AFP,,,
11657,8591109,1,2.768940,4.502060000e-05,133161,1.011680000e-02,4.6520,3.2820000e+00,AFP,,,
11658,8623953,1,0.639994,5.948510000e-06,131634,2.089280000e-03,2.8950,4.3910000e+00,AFP,,,
11659,8623953,2,0.640039,1.005720000e-05,131936,2.056340000e-03,2.1070,2.0690000e+00,AFP,,,
11660,8624143,1,1.377860,1.333350000e-05,131974,1.722450000e-03,2.1080,1.8590000e-01,NTP,,,
11661,8624520,1,10.240600,5.124130000e-06,131669,3.687870000e-04,1.0840,8.2270000e-02,PC,,,
11662,8645191,2,0.689180,1.021200000e-05,132149,1.499070000e-03,0.9713,9.2530000e-02,AFP,,,
11663,8645191,3,0.689195,8.130700000e-06,131911,1.175390000e-03,1.0300,7.8730000e-02,AFP,,,
11664,8645806,1,3.241190,6.276200000e-05,133954,1.276020000e-02,9.5810,8.4610000e+00,AFP,,,
11665,8645806,2,3.240590,7.394570000e-05,132505,1.544720000e-02,10.3700,1.0400000e+01,AFP,,,
11666,8654122,4,16.184800,2.016080000e-04,142489,1.912240000e-02,4.2750,2.6970000e+00,UNK,,,
11667,8654540,1,1.224300,2.346000000e-05,132544,7.847240000e-03,3.5250,7.5400000e+00,AFP,,,
11668,8654540,2,1.224360,1.603880000e-05,131883,5.174690000e-03,4.7830,8.1590000e+00,AFP,,,
11669,8694309,1,0.827341,5.004740000e-06,131930,1.442610000e-03,2.0700,9.6410000e-01,AFP,,,
11670,8694481,1,259.351000,1.888410000e-03,388006,5.527880000e-03,4.0490,9.1320000e-01,UNK,,,
11671,8695156,1,0.968367,1.998000000e-05,132465,7.346380000e-03,1.8390,1.8410000e-01,UNK,,,
11672,8713594,3,2.491560,2.218300000e-05,132435,5.062290000e-03,8.8960,5.0580000e+00,AFP,,,
11673,8713828,1,2.509850,1.912740000e-05,132112,4.060820000e-03,3.2530,4.1940000e-01,NTP,,,
11674,8713828,2,1.254520,1.263930000e-05,131741,3.609740000e-03,2.6360,1.4020000e+00,UNK,,,
11675,8747357,1,1.407660,4.850210000e-05,131972,9.516620000e-03,7.7440,5.3830000e+01,NTP,,,
11676,8747735,1,0.829535,2.480330000e-05,132153,6.633070000e-03,1.9920,1.7880000e+00,UNK,,,
11677,8747865,1,1.211230,5.506220000e+01,132493,1.454480000e+04,4.4450,2.3910000e+05,AFP,,,
11678,8760760,1,2.688070,1.959630000e-05,132683,3.708670000e-03,1.3200,2.6920000e-01,UNK,,,
11679,8760767,1,0.500172,1.392370000e-05,131955,2.283980000e-03,1.6250,1.8250000e+00,AFP,,,
11680,8760767,2,0.500097,1.261070000e-05,131771,2.672620000e-03,1.4910,2.4630000e+00,AFP,,,
11681,8801316,1,3.937610,2.658480000e-05,135289,4.386780000e-03,4.7820,4.3330000e-01,PC,,,
11682,8801343,1,2.739870,3.703500000e-08,131811,7.277840000e-06,3.9430,6.9600000e-04,AFP,,,
11683,8801343,2,1.369940,6.120150000e-07,131811,1.181090000e-04,3.2580,2.2760000e-02,UNK,,,
11684,8801343,3,2.740020,2.495300000e-05,133574,4.303040000e-03,3.8170,1.0650000e+00,AFP,,,
11685,8823397,2,1.506500,0.000000000e+00,132240,0.000000000e+00,2.5000,0.0000000e+00,AFP,,,
11686,8823426,1,1.506470,3.688430000e-06,133003,9.995390000e-04,2.2950,5.2440000e-02,AFP,,,
11687,8823833,1,1.506460,5.347760000e-06,133005,1.588570000e-03,2.9140,2.0630000e-01,AFP,,,
11688,8823868,1,23.876200,2.362370000e-06,155008,8.166670000e-05,9.7230,7.4730000e-03,AFP,,,
11689,8480582,1,18.501300,1.386580000e-04,149167,6.257710000e-03,3.1720,1.0630000e+00,PC,,,
11690,8480642,1,31.591200,3.139680000e-05,162501,8.216780000e-04,2.5720,7.2060000e-02,PC,,,
11691,8481000,1,6.551750,4.375460000e-05,131830,4.844790000e-03,10.7000,5.0020000e-01,AFP,,,
11692,8496883,1,0.655447,3.811040000e-05,131905,1.080610000e-02,2.6250,5.6970000e+00,UNK,,,
11693,8499639,1,2.032980,3.883010000e-05,131987,1.543580000e-02,3.4020,2.0780000e-01,NTP,,,
11694,8499639,2,1.016500,1.137850000e-05,132249,7.126660000e-03,2.4370,2.1060000e-01,UNK,,,
11695,8518426,2,2.172130,2.171720000e-05,132239,5.351610000e-03,6.3750,3.0200000e+00,AFP,,,
11696,8519253,1,5.938210,8.376770000e-06,136528,1.046530000e-03,2.4070,7.4890000e-02,AFP,,,
11697,8519253,2,5.938270,1.462310000e-05,133554,1.815680000e-03,1.7990,1.8740000e-01,AFP,,,
11698,8520426,1,0.810047,9.107280000e-06,131871,3.188270000e-03,2.3330,2.7220000e+00,AFP,,,
11699,8547429,1,11.660100,7.255220000e-05,140632,5.001010000e-03,4.4400,3.9750000e-01,PC,,,
11700,8552202,1,3.886630,6.842580000e-06,134763,1.230540000e-03,3.0640,2.2340000e-01,PC,,,
11701,8552365,1,439.842000,1.086410000e-02,352222,1.866280000e-02,7.9460,4.9190000e+00,NTP,,,
11702,8552498,1,1.061920,4.163130000e-06,131729,9.364770000e-04,1.3770,4.7050000e-02,AFP,,,
11703,8560861,1,31.973300,1.480120000e-06,133868,3.484540000e-05,13.2300,8.6870000e-02,UNK,,,
11704,8560861,2,15.986600,1.360810000e-06,134613,6.535400000e-05,13.2400,2.0700000e-03,UNK,,,
11705,8560867,1,0.643957,4.146030000e-06,132119,7.204860000e-04,1.9510,2.9070000e-01,AFP,,,
11706,8574840,1,1.475950,8.464100000e-06,131605,2.270510000e-03,2.7670,2.7830000e-01,NTP,,,
11707,8574840,2,0.737926,8.704790000e-06,132005,2.911920000e-03,3.0400,4.7060000e+00,NTP,,,
11708,8578742,1,0.979372,1.458710000e-05,132436,5.201510000e-03,3.4610,7.8670000e+00,AFP,,,
11709,8578742,2,0.979414,1.412820000e-05,131836,5.181680000e-03,4.6470,1.2480000e+01,AFP,,,
11710,8591109,2,8.306070,1.536370000e-04,134308,1.435850000e-02,13.8500,3.3670000e+00,UNK,,,
11711,8591109,3,2.769540,4.162080000e-05,131705,9.661910000e-03,8.4270,8.2150000e+00,AFP,,,
11712,8591173,1,12.288500,4.908130000e-05,141621,3.290820000e-03,3.0590,5.5610000e-01,PC,,,
11713,8591404,1,2.536130,2.935550000e-05,131562,5.415800000e-03,8.3780,3.9420000e+00,NTP,,,
11714,8624860,1,15.390200,1.735090000e-04,140861,8.776340000e-03,3.4810,3.7330000e-01,UNK,,,
11715,8625408,1,278.991000,4.002970000e-03,246756,1.045270000e-02,15.6600,1.4560000e+00,UNK,,,
11716,8625632,1,359.665000,0.000000000e+00,445864,0.000000000e+00,9.0000,0.0000000e+00,NTP,,,
11717,8625632,2,576.934000,2.302670000e-02,135420,3.884050000e-02,6.5860,1.1570000e+00,UNK,,,
11718,8645874,1,0.608864,7.971680000e-06,131909,1.285810000e-03,1.8660,7.6440000e-01,AFP,,,
11719,8645874,2,1.217660,5.248330000e-06,132703,3.018580000e-03,2.7860,4.2800000e-01,AFP,,,
11720,8645874,3,1.217680,8.070330000e-06,132252,1.637130000e-03,1.8770,2.1130000e-01,AFP,,,
11721,8645874,4,0.608856,0.000000000e+00,131763,0.000000000e+00,2.0000,0.0000000e+00,AFP,,,
11722,8654790,1,2.091630,1.970040000e-05,132243,5.199340000e-03,4.8080,3.0660000e+00,AFP,,,
11723,8654790,2,2.091560,2.476780000e-05,132867,6.553380000e-03,5.0430,4.3540000e+00,AFP,,,
11724,8654790,3,4.183490,6.005400000e-05,133552,9.861800000e-03,6.5720,9.5270000e-01,UNK,,,
11725,8655354,1,6.719720,9.753210000e-06,133038,1.090620000e-03,2.2130,2.6390000e-01,AFP,,,
11726,8695156,2,0.910368,1.795630000e-05,131674,6.546770000e-03,1.3280,6.2440000e-01,UNK,,,
11727,8695156,3,0.682620,8.882320000e-06,131970,1.274710000e-03,2.0440,9.7690000e-01,UNK,,,
11728,8695311,1,31.025500,4.073070000e-04,158574,1.065570000e-02,5.3570,1.5500000e+00,PC,,,
11729,8695628,1,1.265050,1.490940000e-05,132070,6.381700000e-03,4.4810,6.1100000e+00,UNK,,,
11730,8714856,1,0.802562,6.440500000e-06,131867,1.347210000e-03,2.8710,1.0330000e+00,NTP,,,
11731,8714886,1,520.759000,6.957050000e-03,532999,6.698240000e-03,3.2010,8.1230000e-01,UNK,,,
11732,8715392,1,1.254020,1.583090000e-05,132482,6.969140000e-03,4.2520,1.3030000e+00,AFP,,,
11733,8715392,2,1.253800,2.622980000e-05,131551,9.094330000e-02,4.2060,1.0000000e+01,AFP,,,
11734,8747865,2,1.206950,3.532000000e-05,132452,8.519890000e-03,1.9750,4.0900000e+00,AFP,,,
11735,8747865,3,1.209340,1.655750000e-05,132514,4.658990000e-03,4.4580,4.2640000e+00,AFP,,,
11736,8747904,1,0.530964,1.224390000e-05,131739,3.162030000e-03,1.6560,4.1490000e+00,AFP,,,
11737,8748251,1,0.996897,1.448950000e-05,132214,1.955250000e-03,2.7050,3.7330000e-01,AFP,,,
11738,8765560,1,47.109700,1.441500000e-04,144132,2.568300000e-03,4.4070,4.7970000e-01,PC,,,
11739,8766222,1,5.297270,1.235270000e-05,135576,1.579610000e-03,3.3660,1.3860000e-01,AFP,,,
11740,8766285,1,5.297590,5.477930000e-05,135565,7.895610000e-03,13.3700,4.5890000e+00,AFP,,,
11741,8766405,1,0.539198,9.153190000e-06,132012,7.709240000e-04,1.4630,6.8220000e-02,UNK,,,
11742,8802165,1,17.421200,2.015290000e-05,131983,9.612780000e-04,5.0330,1.4640000e-01,PC,,,
11743,8802693,1,26.410400,7.103240000e-05,149395,2.225060000e-03,3.0280,7.9470000e-01,PC,,,
11744,8803757,1,3.594470,2.726030000e-05,132368,5.048410000e-03,2.5820,1.9020000e-01,PC,,,
11745,8823868,2,23.876100,5.494780000e-06,143070,1.902260000e-04,9.3960,1.9030000e-02,AFP,,,
11746,8823868,3,2.766560,4.048500000e-05,133522,7.800120000e-03,4.9540,2.1100000e+00,UNK,,,
11747,8823893,1,1.506420,1.141810000e-05,133040,3.272780000e-03,2.6970,3.0470000e-01,AFP,,,
11748,8823893,2,3.698030,4.862840000e-05,135130,8.988000000e-03,10.0300,3.2880000e+00,NTP,,,
11749,8481000,2,6.551070,5.158400000e-05,134845,5.694570000e-03,11.0600,1.3800000e+00,AFP,,,
11750,8481006,1,2.533600,1.629300000e-05,132544,3.473360000e-03,6.0750,6.9040000e-01,AFP,,,
11751,8481006,2,2.533590,1.473200000e-05,133016,3.109050000e-03,3.0720,1.3150000e-01,AFP,,,
11752,8481129,1,16.301300,8.759430000e-05,133792,4.452070000e-03,4.1780,5.4090000e-01,PC,,,
11753,8499639,3,1.558490,3.260300000e-05,131985,1.253050000e-02,2.3710,8.5040000e-02,UNK,,,
11754,8499900,1,1.009550,1.291020000e-05,131621,3.677200000e-03,2.6620,2.9900000e+00,NTP,,,
11755,8500899,1,0.960386,1.107660000e-05,132171,3.696520000e-03,1.9890,1.7630000e+00,AFP,,,
11756,8500899,2,0.960376,1.274670000e-05,131539,4.751250000e-03,3.3730,4.0630000e+00,AFP,,,
11757,8520426,2,0.810038,1.060250000e-05,132279,4.423710000e-03,3.8790,6.9550000e+00,AFP,,,
11758,8520433,1,0.791431,1.551460000e-04,131627,3.775640000e-02,2.6610,1.8410000e+01,AFP,,,
11759,8520433,2,0.791403,8.309720000e-06,132028,1.501230000e-03,3.0040,9.4270000e-01,AFP,,,
11760,8520436,1,2.348400,2.143890000e-05,132412,3.650790000e-03,7.4680,3.7370000e+00,AFP,,,
11761,8552498,2,1.061940,8.165870000e-06,132381,1.883190000e-03,1.4430,1.1630000e-01,AFP,,,
11762,8552500,1,0.530959,1.241550000e-05,131738,2.267190000e-03,1.3970,4.8610000e-01,AFP,,,
11763,8552540,1,0.530963,2.604730000e-06,131722,3.787270000e-04,2.0230,3.1490000e-02,UNK,,,
11764,8560867,2,0.643960,6.387570000e-06,131793,1.019210000e-03,1.5330,2.4800000e-01,AFP,,,
11765,8560867,3,0.532383,0.000000000e+00,131763,0.000000000e+00,2.0000,0.0000000e+00,NTP,,,
11766,8560921,1,438.713000,1.546900000e-02,154927,2.548970000e-02,11.4600,9.0230000e-01,NTP,,,
11767,8560940,1,31.973100,4.781030000e-04,133840,1.245300000e-02,8.7630,1.0370000e+00,AFP,,,
11768,8560996,1,0.510371,8.149060000e-06,132006,1.341960000e-03,1.6070,2.2810000e-01,AFP,,,
11769,8578780,1,13.590600,4.496440000e-05,133070,2.728560000e-03,3.8750,4.8310000e-01,PC,,,
11770,8579615,1,0.721839,6.269560000e-06,131636,1.480770000e-03,2.5580,1.0670000e+00,UNK,,,
11771,8579615,2,0.749593,7.866340000e-06,131520,1.850670000e-03,2.0530,1.1170000e+00,AFP,,,
